"CountryName","SE.XPD.TOTL.GD.ZS","SE.PRM.ENRR.FE","SE.PRM.NENR.FE","SE.PRM.CMPT.ZS","LO.PISA.MAT","LO.PISA.MAT.FE","LO.PISA.MAT.MA","LO.PISA.REA","LO.PISA.REA.FE","LO.PISA.REA.MA","LO.PISA.SCI","LO.PISA.SCI.FE","LO.PISA.SCI.MA","SE.PRM.CMPT.FE.ZS","SE.PRM.CMPT.MA.ZS","SP.PRM.TOTL.FE.IN","SP.PRM.TOTL.MA.IN","SP.SEC.TOTL.IN","SP.SEC.TOTL.FE.IN","SP.SEC.TOTL.MA.IN","SP.PRM.TOTL.IN","SE.COM.DURS","NY.GDP.PCAP.CD","NY.GDP.PCAP.PP.CD","NY.GDP.MKTP.CD","NY.GNP.PCAP.PP.CD","NY.GNP.PCAP.CD","UIS.XGDP.1.FSGOV","UIS.X.PPP.1.FSGOV","UIS.X.US.1.FSGOV","UIS.XGDP.23.FSGOV","UIS.X.PPP.2T3.FSGOV","UIS.X.US.2T3.FSGOV","UIS.XGDP.56.FSGOV","UIS.X.PPP.5T8.FSGOV","UIS.X.US.5T8.FSGOV","SE.PRM.ENRR.MA","SE.PRM.ENRR","SE.SEC.ENRR","SE.SEC.ENRR.FE","SE.SEC.ENRR.MA","SE.TER.ENRR","SE.TER.ENRR.FE","SE.TER.ENRR.MA","HD.HCI.OVRL.MA","HD.HCI.OVRL.FE","HD.HCI.HLOS.FE","HD.HCI.HLOS.MA","HD.HCI.HLOS","HD.HCI.OVRL","HD.HCI.EYRS.FE","HD.HCI.EYRS.MA","HD.HCI.EYRS","HD.HCI.MORT","HD.HCI.MORT.MA","HD.HCI.MORT.FE","HD.HCI.AMRT.FE","HD.HCI.AMRT.MA","HD.HCI.AMRT","UIS.XUNIT.GDPCAP.1.FSGOV","UIS.XUNIT.PPP.1.FSGOV.FFNTR","UIS.XUNIT.US.1.FSGOV.FFNTR","UIS.XUNIT.GDPCAP.23.FSGOV","UIS.XUNIT.US.23.FSGOV.FFNTR","UIS.XUNIT.PPP.2T3.FSGOV.FFNTR","UIS.XUNIT.GDPCAP.5T8.FSGOV","UIS.XUNIT.US.5T8.FSGOV.FFNTR","UIS.XUNIT.PPP.5T8.FSGOV.FFNTR","IT.NET.USER.P2","SL.TLF.ADVN.ZS","SL.TLF.ADVN.MA.ZS","SL.TLF.ADVN.FE.ZS","SE.PRM.NENR.MA","SE.SEC.NENR","SE.PRM.NENR","SE.SEC.NENR.MA","SE.PRM.PRIV.ZS","SE.SEC.PRIV.ZS","SE.TER.PRIV.ZS","IT.CMP.PCMP.P2","UIS.SAP.CE","UIS.SAP.CE.F","UIS.SAP.CE.M","SP.POP.TOTL.FE.IN","SP.POP.TOTL.MA.IN","SP.POP.TOTL","SE.PRM.ENRL.TC.ZS","UIS.PTRHC.56","SE.SEC.ENRL.TC.ZS"
"Nigeria",NA,82.17733,58.10557,73.79249,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.93571,78.48284,16027672,16724405,26966917,13231727,13735190,32752077,9,2028.18197017598,5990.85043229634,397269616080.908,5710,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.17114,84.72564,42.00254,39.82974,44.09977,10.17443,8.3004,11.99584,0.345,0.338,321,329,325,0.342,7.64,8.69,8.18,0.8998,0.8939,0.9062,0.6716,0.6325,0.6519,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,74.3072967529297,74.756103515625,73.6810989379883,69.94699,NA,64.13783,NA,12.65614,19.03315,6.38303,NA,45667063,22365903,23301160,99132000,101832000,200964000,37.55319,22.59606,23.19708
"North America",4.98948001861572,101.49419,94.86607,98.74613,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.22579,100.20308,13477225,14095606,27559937,13481581,14078356,27572831,NA,61117.0483726436,61303.190654507,22264345319868.8,62055.373213501,61242.4381334363,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.98648,101.74585,100.19818,100.0157,100.37293,86.25968,99.76075,73.41712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6470502182856,73.2942483989488,77.4985347982972,69.6778581932576,95.46695,93.06775,95.17325,92.54153,8.75206,8.8719,NA,NA,54320277,26563642,27756635,185304000,181603000,366909000,14.42524,NA,14.93963
"North Macedonia",NA,97.06326,94.86301,91.10782,394.446829905941,398.32958939218,390.933268619618,392.667769403083,419.779745838217,368.133777242145,413.044673632074,422.955155174337,404.076545578011,90.79468,91.40203,54186,58133,191905,93089,98816,112319,13,6083.71894832148,16358.6620491976,12672131053.1578,15670,5450,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1846,97.12595,81.44688,80.30521,82.52318,42.45998,48.55228,36.69297,0.521,0.548,395,370,382,0.534,11.09,11.25,11.17,0.9863,0.9855,0.9873,0.9342,0.8771,0.9051,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.16775519,81.3712005615234,79.8018035888672,82.7760009765625,94.91195,NA,94.8883,NA,0,0,14.89884,NA,306651,148529,158122,1041000,1042000,2083000,14.91335,14.94604,8.74033
"Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23258.6758552794,NA,1.323e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57000,NA,NA,NA
"Norway",7.9761,100.21819,99.79021,101.03502,500.963788355953,504.505443030846,497.498507607864,499.450956276384,523.197443033712,476.216550059907,490.413149272607,495.797297881672,485.145107006343,100.60299,101.4508,217924,229767,382478,186946,195532,447691,10,81697.2459836768,65510.5852742471,434166615431.909,68310,80610,1.82161,5543.65367,6764.4619,2.27926,6936.41111,8463.92857,2.13159,6487.01001,7915.56159,100.30022,100.26021,116.87442,114.22398,119.39153,81.99235,98.72165,66.30628,0.756,0.788,518,507,512,0.771,13.72,13.69,13.7,0.9974,0.9972,0.9977,0.9601,0.9296,0.9443,21.70425,12618.51109,15397.32505,26.78578,19002.23982,15572.83314,39.82164,28250.07936,23151.67982,96.49165799,83.1919021606445,84.0450973510742,82.4548034667969,99.86322,95.60786,99.88251,95.59103,3.3407,7.27445,15.27098,NA,633652,309227,324425,2657000,2712000,5369000,8.59418,8.56173,8.57685
"OECD members",5.19266986846924,102.18339,95.53972,98.26621,489.286640086271,NA,NA,487.125994762552,NA,NA,488.662377484584,NA,NA,98.1225,98.40476,43438996,45600678,102951276,50245395,52705881,89039674,NA,38028.5247538031,37966.1574008106,47976933999788.8,38200.4832563286,38904.1426513581,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.40558,102.29718,105.53064,105.5561,105.50637,74.22558,80.20138,68.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3900096548774,NA,NA,NA,95.64922,89.36801,95.5958,88.94454,11.13113,18.24594,NA,NA,183042684,89342381,93700303,643244247,618359623,1261603870,15.32034,NA,13.67666
"Oman",4.97011,108.57453,96.17882,100.3571,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.45667,97.56369,134979,146783,407671,207196,200475,281762,10,16415.1572780989,41859.934476789,79276723016.9051,41680,15140,2.61153,4956.92643,1722.08102,2.28361,4375.90515,1616.42826,1.28051,2430.53314,844.38917,98.64388,103.39206,106.66599,102.4613,110.97221,38.03621,55.55291,26.37033,0.589,0.657,444,404,424,0.622,13.28,13,13.13,0.9887,0.9876,0.9898,0.9335,0.8951,0.9068,31.77481,13464.74972,4677.7757,36.02522,5465.15286,14794.95943,43.55851,6412.53034,18458.15653,80.18563573,NA,NA,NA,94.74416,96.19256,86.25355,99.30491,19.75784,13.06789,49.02524,NA,574831,283139,291692,1691000,3284000,4975000,9.67394,16.2165,10.21867
"Other small states",NA,107.16906,86.00632,84.58244,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9682,83.24654,1778865,1824855,3078228,1509900,1568328,3603720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.94356,108.06763,68.40531,69.3957,67.45182,19.93758,24.44639,15.96851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.83607,54.02025,85.41373,53.98616,20.11018,18.688,NA,NA,4190236,2064502,2125734,NA,NA,NA,22.81707,NA,13.96217
"Pacific island small states",NA,105.59845,84.14559,97.64583,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.49081,96.86442,164539,174729,333867,161727,172140,339268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.02608,106.33371,73.91684,76.00424,71.96182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.64678,66.19857,83.8887,64.62293,11.08133,20.20494,NA,NA,126017,60933,65084,NA,NA,NA,23.07468,NA,19.25248
"Pakistan",2.89952,86.11134,61.56655,71.0713,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.24923,77.41831,11905385,12798191,31624636,15183009,16441627,24703576,12,1482.40306306798,5567.05560794386,314588210501.063,5860,1590,0.82286,7383.00255,2010.75744,0.99084,8890.1539,2421.22944,0.64109,6495.42489,1786.43683,101.97848,94.3282,42.67466,39.14799,45.92734,8.95842,8.32044,9.55403,0.393,0.384,343,335,339,0.389,8.06,9.54,8.83,0.9251,0.9217,0.9288,0.861,0.8228,0.8414,8.09756,371.99923,101.31382,16.02248,200.46747,736.06682,67.23956,920.14271,3345.60829,15.51,61.1955986022949,84.5344009399414,29.2113990783691,73.16876,37.40039,67.5748,40.36689,34.80294,32.47,19.99174,NA,55611178,26739019,28872159,105118000,111448000,216565000,44.0773,33.01575,20.39658
"Palau",NA,105.19663,NA,100.42918,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.69027,105.83333,700,789,1402,683,719,1489,12,15859.4348578768,18510.2156584187,283994900,19510,17280,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.62366,112.56868,116.48511,122.91022,110.80711,54.68948,66.40212,43.91727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1264038085938,84.8189010620117,79.5008010864258,NA,NA,94.91704,NA,NA,NA,NA,NA,2863,1374,1489,NA,NA,18000,NA,8.21905,NA
"Panama",3.15901,93.35471,85.90651,89.79547,352.846255737029,349.046437028258,356.704538843702,376.971316661976,384.103805972385,369.729086144149,364.623772485532,364.413826837539,364.836948378661,89.05072,90.50984,221392,231175,431496,211586,219910,452567,11,15575.0725482915,25553.6967088531,65055100000,23550,14370,0.74145,469.93312,257.18122,0.70848,449.03886,245.74638,0.69678,494.10736,281.708,95.37363,94.38599,76.13718,78.2784,74.07363,47.79936,58.59022,37.30718,0.517,0.544,392,400,396,0.532,11.48,11.2,11.34,0.9839,0.9821,0.9857,0.9223,0.8544,0.8877,6.25014,1068.76338,584.90423,9.18672,859.716,1570.91183,18.73802,2009.14323,3523.97681,57.86509007,82.7572021484375,89.8822021484375,78.3323974609375,86.55897,63.79138,86.23979,61.71676,13.065,16.13562,33.39437,NA,818820,400711,418109,2120000,2126000,4246000,21.96162,11.53695,13.5809
"Papua New Guinea",1.9264,103.57302,71.00542,77.12385,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.52944,82.36918,687828,734649,1119034,541805,577229,1422477,NA,2730.27479935873,4336.24465709437,23497607690.1178,4220,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.20562,108.54586,47.49616,39.86032,54.67657,NA,NA,NA,0.386,0.393,360,355,358,0.384,7.79,8.63,8.22,0.9466,0.9424,0.9511,0.8108,0.7456,0.7775,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.20919659,70.309700012207,69.2151031494141,72.6467971801758,76.12901,32.38128,73.65048,35.38656,NA,0.53916,NA,NA,NA,NA,NA,4296000,4480000,8776000,35.52165,NA,34.2964
"Paraguay",3.43834,103.01998,87.26503,88.03662,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.81476,87.29291,400432,418289,796500,389396,407104,818721,13,5821.81432292324,13599.9265632594,40496953779.071,13220,5670,1.25281,1043.42281,451.69273,1.07546,895.71356,387.75011,0.80203,667.97963,289.16518,105.66776,104.37317,75.91105,78.644,73.30059,34.63021,40.88207,28.64209,0.531,0.535,383,388,386,0.533,11.46,11.57,11.52,0.979,0.9769,0.9813,0.8762,0.8362,0.8557,11.57128,1421.87748,615.52395,11.86885,631.35291,1458.44282,14.26133,621.2143,1360.72662,64.99354302,86.7770004272461,92.356201171875,82.7481994628906,87.13291,65.88458,87.19751,65.80062,20.1583,21.00741,69.76569,NA,1753043,857145,895898,3464000,3581000,7045000,24.15974,NA,18.4041
"Peru",3.71993,105.0764,93.05232,96.10074,399.837674812822,391.508138149931,407.837234150718,400.51370593417,405.878946949625,395.361010700057,404.215601330196,397.444071310272,410.718874968941,94.08626,98.12895,1641430,1632469,2596425,1313065,1283360,3273899,14,6941.23584763012,14418.070667873,222044970486.217,13710,6470,1.26049,5803.7703,2801.29345,1.27307,5861.68973,2829.2493,0.58665,2701.14484,1303.75582,108.81217,106.94512,106.44541,103.63909,109.27175,70.73786,72.67321,68.7343,0.563,0.589,405,409,407,0.586,12.82,12.62,12.72,0.985,0.9836,0.9866,0.908,0.8501,0.8791,11.22288,1615.35997,779.68236,14.64931,1017.72546,2108.54196,10.80089,723.74705,1487.52947,52.54031157,84.2516021728516,90.4548034667969,78.5759963989258,92.42602,89.30975,95.65167,90.92061,25.94679,26.99436,72.40846,NA,7558139,3772110,3786029,16362000,16148000,32510000,17.38724,19.25267,14.20042
"Philippines",NA,105.51518,93.69001,108.67753,352.567067100026,358.036730077753,346.389173072128,339.691589979014,352.319484261375,325.428591876643,356.933323619256,358.514284243255,355.147654696486,109.61415,107.7951,6437717,6735804,12567587,6075802,6491785,13173521,11,3102.71336329931,8951.08565366152,330910343610.956,10740,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.41085,107.50977,86.16291,90.64898,81.96969,35.47546,40.41902,30.77703,0.521,0.579,418,400,409,0.548,13.04,12.57,12.8,0.9719,0.9688,0.9752,0.8661,0.7409,0.8015,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.05476033,63.2999992370605,71.5299987792969,56.6599998474121,93.85718,65.55881,93.7756,60.15612,8.45405,22.15546,54.26621,NA,23871652,11620276,12251376,53801000,54316000,108117000,29.08352,23.73181,23.88062
"Poland",4.63931,100.04543,95.61223,106.2427,515.647874629692,514.948470604307,516.348043391563,511.855695357732,528.243352578448,495.450119682265,511.035561794169,511.172211303144,510.898762871034,107.61292,104.94113,1159707,1220084,2112951,1035429,1077522,2379791,10,15420.9111634295,31336.6034966686,585663814824.044,30010,14100,1.47078,15488.93392,6942.47033,1.45246,15296.10745,6856.04139,1.05975,11160.37996,5002.32018,99.98786,100.0159,109.93363,108.07604,111.71103,67.82744,81.88045,54.37163,0.716,0.781,540,534,537,0.747,13.28,13.13,13.2,0.9953,0.9948,0.9957,0.9365,0.838,0.8865,22.9766,6372.63984,2856.35301,22.38993,2783.42074,6209.92499,24.97289,3104.52311,6926.31744,77.54173454,80.3750991821289,84.4142990112305,77.5880966186523,95.94851,94.08406,95.78475,93.93706,5.78987,11.21278,25.28579,NA,3787175,1846355,1940820,19531000,18364000,37895000,10.18051,17.09531,9.09854
"Portugal",4.88294,104.35608,97.19088,NA,492.487406111793,487.913088836217,496.931424193776,491.800785136834,504.103460148082,479.84855119393,491.677328515614,489.096496861302,494.184645312278,NA,NA,279221,291301,627514,306880,320634,570522,12,23407.9065887968,33415.4379006894,240674524464.24,32680,21990,1.41423,4348.43733,2820.27105,2.08051,6397.07743,4148.95994,0.89379,2748.18288,1782.39216,107.93549,106.18313,119.91319,118.70002,121.08507,63.93581,67.69994,60.13022,0.767,0.785,519,521,520,0.776,13.7,13.85,13.78,0.9963,0.9959,0.9967,0.9566,0.8996,0.9289,22.50957,6681.89559,4333.68478,27.69333,5331.69523,8220.67884,26.48419,5098.90464,7861.75048,74.66096828,83.2699966430664,83.6532974243164,83.0328979492188,97.92208,94.66479,97.56411,94.01344,12.90306,17.5513,16.47092,NA,1198036,586101,611935,5395000,4842000,10237000,12.35346,10.4633,9.51599
"Post-demographic dividend",NA,101.65875,96.23576,97.98898,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.79359,98.17674,33625809,35380226,79290805,38605692,40685113,69006035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.93233,101.79902,104.55847,104.30343,104.80047,76.19821,84.2409,68.57481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.14591,90.7899,96.22047,90.3072,10.56245,19.26014,NA,NA,133918558,65242641,68675917,NA,NA,NA,14.12635,NA,12.57776
"Pre-demographic dividend",NA,93.93925,73.2737,68.40105,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.06953,71.6541,76331795,78225122,127982046,63360756,64621290,154556917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.826,96.91868,41.79851,37.67523,45.84135,8.73163,6.92263,10.52292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.93983,35.01341,76.64759,37.77716,12.64212,20.96878,NA,NA,180054492,88867574,91186918,NA,NA,NA,35.41248,NA,20.52323
"Puerto Rico",6.07266,82.83672,76.84272,78.81689,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.56973,76.29462,117832,123608,246921,116874,130047,241440,13,31651.3481514031,39540.5869304602,101130900000,26610,21100,1.33622,1738.3873,1368.96166,1.49425,1943.96882,1530.85494,2.23344,2905.63165,2288.15428,83.22467,83.03671,81.87628,85.4105,78.68174,97.49925,116.24908,79.81597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.54029,6713.00866,5286.42351,20.17815,5753.42831,7306.03856,33.27516,9487.80218,12048.16414,70.59787359,NA,NA,NA,75.7346,75.91911,76.27147,72.87049,25.79192,27.20455,72.02386,NA,647640,310736,336904,1676000,1513000,3189000,13.53647,13.55058,17.15997
"Qatar",2.86383,104.3871,95.16615,95.66955,414.228717674268,426.395811443038,402.409746880858,407.091792090257,440.249474196226,374.882812375356,419.127154883249,439.054248492141,399.770212145983,94.25887,97.08858,74222,79450,125353,59006,66347,153672,9,68793.7844372614,126898.425931605,191362087912.088,124410,61150,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.32685,103.84244,105.46579,102.71879,108.25394,17.86992,54.86746,7.01345,0.587,0.654,446,418,432,0.615,12.83,11.9,12.31,0.9924,0.9918,0.993,0.9542,0.9364,0.9405,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.65284913,84.4400024414063,96.8399963378906,60.939998626709,93.07967,93.8946,94.09431,96.0349,63.89921,49.18121,22.66544,NA,208681,102362,106319,699000,2134000,2832000,12.1676,14.03418,11.04303
"Romania",2.97411,84.56607,82.0348,91.86003,429.916827074466,427.219899786713,432.455805222621,427.703145850645,445.164070095542,411.264843896522,425.761227085172,426.053675139429,425.485906640828,92.04197,91.68751,517335,547108,1637868,795985,841883,1064443,10,12301.1864034302,28206.3570497561,239552516744.469,27520,11290,0.37162,1747.56879,700.48236,1.16267,5467.5144,2191.55745,0.7072,3325.66372,1333.0341,85.70409,85.15087,91.25939,91.43317,91.0953,49.38187,55.43648,43.78587,0.576,0.628,456,448,452,0.601,12.22,12.12,12.17,0.9922,0.9914,0.993,0.9217,0.8176,0.8688,7.82649,1868.03261,748.76817,15.1606,1450.42954,3618.54277,26.09503,2496.53699,6228.3797,70.68127793,82.5093002319336,83.7631988525391,81.3793029785156,82.41144,82.84805,82.22835,82.39479,1.07881,1.16231,12.59326,NA,2098557,1020144,1078413,9943000,9415000,19358000,19.33481,19.97092,12.07981
"Russian Federation",3.74303,102.3353,96.84015,96.14293,487.786538734327,485.457089053246,490.15444832795,478.501933994944,491.021511814962,465.775654192082,477.717679762959,478.007691288123,477.422880060576,96.70748,95.60454,3334153,3503857,10176469,4970844,5205625,6838010,11,11288.8784475021,27588.1254398177,1657554647149.87,26900,10230,NA,NA,NA,NA,NA,NA,0.80882,28557.72345,10374.92192,102.81808,102.58246,103.38481,102.05592,104.65356,81.90931,89.11636,75.03015,0.679,0.783,540,535,538,0.729,13.86,13.81,13.83,0.9924,0.9917,0.9933,0.8828,0.6862,0.784,NA,NA,NA,NA,NA,NA,19.82112,1733.43118,4771.39479,80.86472186,66.9384002685547,73.959602355957,61.2486000061035,96.63333,90.67886,95.09612,90.39799,0.81882,1.2898,10.62095,NA,16489270,8050735,8438535,77463000,66906000,144369000,21.25883,9.85926,8.76378
"Rwanda",3.11334,132.12526,95.13837,86.54635,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.76998,79.2792,956737,956620,1651895,829810,822085,1913357,6,772.944459929187,2251.55638843363,9508715596.4368,2200,780,0.8893,221.86174,81.24185,1.19085,297.09212,108.78989,0.61715,153.96518,56.37933,133.95951,133.04155,40.89606,43.27546,38.49434,6.72572,6.01428,7.45429,0.361,0.388,365,351,358,0.374,6.75,6.35,6.55,0.9621,0.9587,0.9657,0.8352,0.7806,0.8081,4.25557,88.61337,32.44865,21.67381,165.2626,451.3123,97.65851,744.64531,2033.5369,21.76763262,72.1918029785156,75.007698059082,68.6135025024414,94.44055,35.87144,94.78978,32.92642,4.127,12.44734,61.79124,NA,1881897,941804,940093,6421000,6206000,12627000,59.50859,24.74281,28.24773
"Samoa",4.08047,110.43128,NA,104.78188,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.75218,105.73506,14133,15266,29342,14149,15193,29399,8,4183.40793504696,6483.53422795339,820491798.30076,6260,4020,1.51177,17.39271,12.15615,1.747,20.09899,14.04764,0.37466,4.31039,3.01263,110.61015,110.52421,93.25814,98.01788,88.82879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9545,532.36893,372.08461,13.01386,540.76241,773.70873,NA,NA,NA,33.61093932,73.822998046875,80.8347015380859,68.3752975463867,NA,85.51776,94.41308,81.59628,20.07668,30.90433,NA,NA,39005,18752,20253,95000,102000,197000,30.23604,NA,21.46821
"San Marino",3.14704,116.89373,NA,107.41935,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,92.16867,744,839,2463,1158,1305,1583,10,48494.5514112427,63037.1257778216,1632860040.56795,NA,NA,1.08378,23.00352,17.69664,1.09286,23.19629,17.84494,0.2149,4.56124,3.50897,100.35842,108.08402,67.85714,63.80208,71.49533,42.47126,35.95238,48.55556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08418,10571.42026,10437.06448,11.39374,7393.42658,7488.60177,8.72047,5658.7316,5731.57616,60.18230126,NA,NA,NA,NA,66.54351,NA,70.17134,NA,NA,NA,NA,3107,1454,1653,NA,NA,34000,6.93061,5.09655,5.84099
"Sao Tome and Principe",5.14907,105.00261,93.00099,84.34609,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2208,81.52408,17702,18070,30996,15346,15650,35772,6,2001.14090226164,3418.58692982186,422296762.322469,3440,1890,2.0925,12.27577,7.30159,0.84754,4.97217,2.95743,0.35991,2.11143,1.25587,108.54526,106.79154,89.33812,95.85861,82.94118,13.38452,13.65164,13.1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87365,355.89171,211.68325,8.55706,152.55507,256.48268,41.93097,747.54447,1256.80651,29.9312292,NA,NA,NA,93.15014,65.23344,93.0763,61.7004,1.37738,4.71884,42.93664,NA,35316,17480,17836,107000,108000,215000,31.15842,8.02749,24.82051
"Saudi Arabia",NA,100.34702,94.43822,96.70606,373.238805740542,379.967787737924,366.919779227983,399.151658578592,427.166081521644,372.843982115779,386.246144966173,401.086518317807,372.309904283444,96.50198,96.90371,1654961,1711633,2826033,1386345,1439688,3366594,9,23338.9634580718,55335.6795892271,786521831571.957,55840,21600,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2108,99.7699,110.08628,106.8226,113.22721,68.03989,69.87621,66.33683,0.561,0.612,436,380,407,0.585,12.27,12.59,12.43,0.9926,0.9923,0.993,0.9239,0.9047,0.9124,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.31000185,79.6500015258789,93.7799987792969,57.5999984741211,94.64963,96.36052,94.5456,98.52917,8.83215,11.84377,4.84909,NA,4754903,2338822,2416081,14485000,19784000,34269000,13.81495,18.9733,11.52893
"Senegal",4.65201,86.10333,79.59276,57.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.30382,51.93572,1306802,1339555,2486738,1232201,1254537,2646357,11,1521.95355421391,3782.53861264405,24129599551.7869,3670,1410,1.47338,882.02572,355.52148,0.78249,468.4275,188.81086,1.52776,914.57685,368.64199,75.92275,80.95004,43.70155,45.74903,41.69052,12.76259,10.30509,15.23583,0.408,0.428,408,417,412,0.418,7.42,7.08,7.25,0.9546,0.9506,0.9587,0.8526,0.7813,0.8193,10.90433,411.73308,165.95883,11.4156,173.74012,431.03797,131.01343,1993.96355,4946.89417,46,67.788200378418,71.5855026245117,61.1769981384277,71.27036,37.66861,75.3821,35.9396,16.85298,21.93232,36.16636,NA,4477086,2213061,2264025,8350000,7946000,16296000,36.31817,27.94423,18.88356
"Serbia",3.71509,100.31749,94.58089,98.72127,448.283056298284,446.80273225938,449.708252299951,439.466341206059,457.91009072369,421.709446514442,439.873889462623,442.424519356503,437.418246352766,98.85853,98.59188,128822,137134,561701,272989,288712,265956,8,7246.73165586437,17434.916125391,50597289146.7041,16540,6390,1.71792,1818.90638,680.78764,0.86715,918.12673,343.64019,1.11193,1282.91564,490.59018,100.28731,100.30193,95.08724,95.56466,94.63583,67.15866,78.25281,56.69626,0.74,0.771,523,520,521,0.755,13.44,13.3,13.37,0.9943,0.9938,0.9948,0.9242,0.8528,0.8883,43.65488,6514.24102,2438.17648,11.11718,620.90782,1658.9214,29.78442,1871.71005,4894.60695,73.36070915,72.4933013916016,72.1042022705078,72.8182983398438,94.52288,92.06535,94.55098,91.62383,0.19006,0.76633,12.66493,NA,547577,265802,281775,3548000,3407000,6955000,14.2927,22.06857,7.946
"Seychelles",4.41832,103.31627,NA,101.85312,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.19663,98.65772,4550,4799,9318,4563,4755,9349,10,16433.9352865158,30557.0757169393,1590180446.19384,29120,15600,1.35072,35.38812,19.28181,1.19955,31.42772,17.12393,0.95593,25.04491,13.64614,97.58985,100.37949,81.44791,84.19527,78.80993,17.07985,23.30402,11.23562,NA,NA,NA,NA,463,0.678,13.75,13.6,13.68,0.9858,0.9847,0.987,0.9119,0.7703,0.8399,14.19805,3928.95726,2140.75869,15.29976,2306.87393,4233.83034,70.70674,10661.04809,19566.33529,58.76981124,86.6484985351563,88.6350021362305,84.7245025634766,NA,80.06115,92.21011,77.63271,11.64398,12.89717,100,NA,14587,7120,7467,47000,50000,97000,14.48826,17.54688,10.7789
